X1;X2;X3;X4;X5;X6;Y
352000;101750;116050;23323.6;149307.16;18;0
863501;138927;138300;13604.12;278596.45;19;0
291500;22000;25000;16410.57;127361.77;0;0
407000;66000;69000;16150.75;230862.54;0;1
346500;0;0;7175.54;121209.79;0;0
392701;189468;251600;4095.25;43929.88;150;0
484000;55506;58000;19075.39;157418.97;1;0
401500;55000;0;5497.99;82191.75;0;0
203500;85343;86609;5394.2;69030.6;2;0
209000;55000;0;1055.56;17822.92;18;0
154000;49500;49500;22271.67;138565.53;0;0
286000;33000;36000;50366.07;664084.8;0;0
264000;49500;0;11591.55;155891.3;0;0
0;0;0;76.85;199.96;0;1
313500;0;0;8212.1;203392.36;0;0
319000;66000;69000;18633.92;138624.57;0;1
319000;33000;0;8888.07;227324.93;0;0
429000;0;0;47228.03;505036.9;0;0
374000;49500;52500;29952.05;359606.08;0;0
418550;27500;0;33229.96;600165.29;0;0
264000;49500;0;8793.64;180651.2;0;0
264000;51709;51139;4694.55;49602.65;6;0
275000;0;0;24870.42;134479.33;0;0
276833;22000;25000;40115.92;351098.65;0;0
220000;77000;80000;12972.48;238180.56;0;0
308000;22000;25000;14734.95;262179.25;0;0
335500;27500;27500;19133.54;151794.63;0;0
346500;0;0;5191.11;64745.32;0;0
346500;0;0;8127.18;62266.96;0;0
335500;27500;27500;12381.25;236631.57;0;0
412500;27500;27500;14145.67;141097.45;0;1
264000;49500;52500;26514.13;317526.4;0;0
60500;34277;33787;0.05;8.56;6;1
412501;0;0;20884.72;280594.65;0;0
264000;49500;0;26136.53;311159.2;0;0
477033;0;0;8476.19;99231.62;0;0
320834;18334;0;6291.87;70341.4;0;0
297000;19800;0;974.5;16967.81;1;0
165000;0;0;487.05;5977.98;1;0
275000;14850;0;6706.53;77482.59;1;0
82500;0;0;4199.82;16169.24;0;0
467500;55000;58000;24588;285580.96;0;0
275000;0;0;7312.72;74460.48;0;0
346500;0;0;14946.1;206936.71;0;0
275000;44000;47000;10602.01;220812.77;0;0
308000;77000;77000;14620.02;240861.39;0;1
462000;44000;47000;12145.09;253345.84;0;0
231000;49723;0;36135.84;478699.59;11;0
410298;66000;0;4191.62;47117.31;17;0
341000;22000;0;12171.16;84165.2;2;0
308000;33000;0;17007.25;155228.62;0;0
484000;59400;69000;34691.14;409195.04;1;0
291500;49500;52500;31599.21;260486.9;0;0
476300;66000;69000;72244.03;744085.98;0;0
220000;31570;31570;3407.48;16638.11;0;0
374000;33000;36000;7798.93;87297.11;0;0
374000;49500;0;25544.01;496724.04;0;0
896500;55000;0;14027.58;193895.38;0;0
368500;27500;30500;51283.61;708354.19;0;0
253000;27500;30500;6569.13;94049.92;0;0
264000;49500;52500;22457.63;411251.52;0;0
346500;0;0;12168.86;229273.68;0;0
346500;0;0;12029.74;167016.61;0;1
368500;0;0;18811.62;243690.17;0;0
517000;33000;36000;10195.56;120466.96;0;0
422400;33000;0;32361.17;597963.79;0;0
308000;33000;72000;16336.46;281845.46;0;0
335500;27500;0;29402.46;372185.2;0;1
412500;32738;18968;91524.77;127217.27;2;0
349433;0;0;5358.66;99328.52;0;0
346500;0;0;3043.04;71852.21;0;0
264000;49500;25355;22736.16;335382.69;0;1
349433;27500;0;4564.61;145214.84;0;1
390867;0;0;4075.78;56621.2;0;0
333667;28051;0;9605.89;173787.73;1;0
304333;21451;0;4098.87;36163.63;1;0
412500;55000;58000;8704.82;157059.77;0;0
269500;44000;44000;10157.37;102896.23;0;0
374368;49500;49500;30659.62;521697.12;0;1
275000;0;0;6074.16;97054.96;0;0
264000;49500;20565;17425.83;349857.38;0;0
264000;49500;0;13112.79;254058.85;0;0
330000;27500;0;8670.79;174040.93;0;0
357500;27500;0;19135.1;439651.15;0;0
346500;0;0;14075.37;208831.97;0;0
355298;0;0;9142.69;105151.42;0;0
355298;66000;69000;5815.34;163030.14;0;0
313500;66000;0;10203.25;124826.29;0;0
280500;49500;52500;26706.14;434418.97;0;0
313133;7700;49500;18443.36;250115.09;0;0
264000;49500;0;4861.16;95826.27;0;0
401500;55000;55000;18261.03;301582.47;0;1
313500;49500;49500;10613.52;50848.04;0;0
231000;53791;53185;6955.7;59378.75;3;0
308000;37070;0;5620.41;51815.76;0;0
338798;66000;69000;4941.14;117291;0;0
390500;55000;58000;7519;55102;0;0
264000;49500;49500;19894.38;204764.42;0;0
374000;49500;0;14899.4;220416.3;0;1
347600;16500;0;8708.85;170555.05;1;0
264000;49500;49500;18170.02;283269.27;0;0
264000;49500;49500;9860.58;101886.94;0;0
0;0;0;0;0;0;0
473000;55000;58000;6693.1;135495.07;0;0
264000;49500;98245;13753.55;250205.73;0;0
522500;55000;0;10791.08;75344.65;0;0
1039500;55677;55000;51830.63;867395.83;8;0
522500;55000;58000;34146.84;388861.93;0;0
533500;55000;58000;6518.04;61053.07;0;0
469700;162800;0;37500.15;557386.87;14;0
281234;49500;52500;21417.13;446041.42;0;0
357500;22000;22000;3045.9;46173.66;0;0
357500;55676;55000;7444.41;161174.94;5;0
390500;0;0;15006.79;124961.82;0;0
280500;49500;64500;5108;87465.21;0;1
374000;66000;69000;7837.35;105140.34;0;0
374000;66000;0;10928.28;191603.86;0;0
280500;49500;52500;8556.62;150864.83;0;0
434500;27500;27500;22387.76;392837.27;0;0
346500;0;0;12775.45;356392.26;0;0
566500;66000;66000;25348.08;112883.51;0;0
374000;49500;49500;206822.22;2610711.94;1;1
346500;0;0;11607.39;176859.27;0;0
346500;0;0;42457.44;365517.27;0;0
363000;0;0;62151.12;476298.31;0;0
291500;55000;55000;3362.81;44051.56;0;0
643500;55000;86000;43272.07;498352.94;0;0
346500;0;0;9554.42;290465.01;0;0
264000;49500;20565;371.69;3318.99;0;1
346500;0;0;13230.31;194948.29;0;0
213950;8250;0;8272.77;107091.29;1;0
352733;11551;0;44938.86;485762.48;1;0
264000;49500;52500;9543.02;171290.03;0;1
298468;12834;0;7364.14;114524.64;1;0
245667;8251;0;471.66;10588.38;1;0
454298;66000;69000;10573.66;86607.99;0;0
621500;55000;58000;14240.78;205594.57;0;0
264000;22000;25000;4824;74673.89;0;0
264000;49500;52500;20736.4;477017.68;0;0
346500;0;0;22742.75;374807.04;0;0
264000;49500;52500;14298.64;284201.27;0;0
346500;0;0;8490.98;152492.68;0;0
447333;27500;30500;16902.09;441869.77;0;0
264000;49500;49500;12253.68;194214.12;0;1
297000;31570;31570;13621.99;143087.29;0;0
459800;162800;219400;7957.97;98874.66;0;1
275000;44000;44000;15333.41;224786.88;0;0
346500;0;0;15725.15;262505.13;0;0
363000;0;0;9445.95;154875.22;0;0
264000;49500;52500;18195.21;220407.87;0;0
346500;0;0;4825.28;37323.35;0;0
264000;154;0;7382.85;65384.43;1;0
264000;49500;52500;8679.82;154347.8;0;0
335500;27500;44000;11283.83;175983.23;0;0
264000;49500;0;18008.28;302545.48;0;0
346500;0;0;28096.16;402884.84;0;0
494634;28601;0;10338.11;162050.9;1;0
497567;0;0;13341.74;243110.38;0;0
485650;0;0;4251.76;84356.35;0;0
280500;25135;48817;10685.79;89768.36;2;0
430834;66000;0;17085.25;327890.22;0;1
346500;0;0;15418.37;279613.79;0;0
262167;102300;0;23400.51;313006.4;0;0
308000;33000;48500;6423.85;102365.97;0;0
264000;49500;63750;14613.38;165553.78;0;0
308000;33000;0;10751.11;150475.04;0;0
264000;49500;49500;10843.24;161410.59;0;0
423500;27500;0;10835.73;86971.62;0;0
346500;0;0;9117.8;165740.14;0;0
368500;27500;27500;11806.86;189199.09;0;1
374000;49500;68750;39055.12;713248.04;0;0
346500;0;0;33595.33;460131.25;0;0
346500;0;0;25713.36;446804.08;0;0
456500;0;0;24849.17;341388.44;0;1
440000;66000;89000;14478.38;278260.99;0;1
418000;27500;47395;29679.8;577977.1;0;1
346500;0;0;10707.98;210806.81;0;0
264000;49500;0;20822.9;490826.17;1;0
357500;27500;30500;9856.5;190010.95;0;0
628100;27500;27500;13935.36;304932.25;0;0
313317;0;0;10119.02;241106.56;0;0
399667;42901;0;31496.63;399324.98;1;0
423500;87120;0;31678.96;567714.83;4;0
385000;55000;58000;16129.98;221668.91;0;0
287173;123422;143800;4272.29;80004.26;6;0
264000;102300;0;6642.76;46366.55;3;0
467500;55000;0;26954.55;426800.57;0;0
209000;55000;0;3919.04;34800.72;0;0
506000;55000;0;9962.63;119438.53;0;0
191033;55000;55000;11865.02;104522.76;0;0
165000;38500;38500;2637.73;42310.32;1;0
278666;32560;0;5222.81;51400.06;3;0
165000;49500;52156;25.99;156.03;0;0
306168;51015;0;22818.27;337631.79;0;0
258500;44000;57750;35964.76;631356.16;0;0
632500;0;0;28223.39;403285.78;0;0
297000;66000;82500;11238.9;139881.25;0;0
301033;22000;22000;11283.4;230340.25;0;0
330000;49500;49500;30156.4;572315.57;0;0
1470333;0;0;83742.37;967352.2;0;0
154000;33000;33000;14915.81;114757.63;0;1
346500;0;0;5849.64;36126.58;0;0
264000;49500;49500;13701.7;56568.08;1;1
440000;66000;69000;11265.16;268495.38;0;0
335500;27500;0;25968.89;334114.92;0;0
346500;0;0;4970.16;102102.92;0;1
346500;0;0;38319.72;655236.07;0;1
264000;49500;78000;13671.85;201230.9;0;1
264000;49500;59500;18551.66;432299.9;1;0
264000;49500;67267;8549.14;129647.73;0;0
397100;49500;0;4072.48;91073.63;2;0
412500;27500;30500;14771.32;171642.35;0;1
264000;49500;52500;7001.39;113244.02;0;0
346500;0;0;17871.82;135090.35;0;1
346500;0;0;10876.8;174584.52;0;0
264000;49500;28549;7548.58;127299.04;0;0
412500;27500;10646;5216.21;90997.96;12;0
264000;49500;17565;19410.2;305611.83;0;0
346500;0;0;22489.11;441771.63;0;0
399667;42901;0;6732.99;21980.51;1;0
445868;23834;0;16345.43;222544.58;1;1
416717;0;0;5816.48;89743.15;0;0
252818;11917;0;4570.39;120072.31;1;0
374002;11001;0;743.98;3414.45;1;1
506000;55000;110000;32830.58;482183.71;0;0
368867;0;0;9454.22;193230.28;0;0
418000;27500;27500;18122.07;199967.83;0;1
0;0;0;0;0;0;1
198000;37070;40070;26941.23;344895.1;0;0
165000;38500;38500;12211.86;114943.6;0;0
269500;49500;0;10814.53;141483.46;1;0
495000;55000;80000;38460.61;505547.68;0;0
599500;66000;0;5058.2;39335.17;2;0
371800;0;0;11874.74;233546.59;0;1
412500;0;0;30024.05;114268.98;0;0
357500;0;0;8538.2;122189.4;0;0
308000;33000;33000;34468.8;419534.76;0;0
797500;0;0;75092.47;930356.13;0;0
302500;49500;65500;6335.96;122803.59;0;0
159500;55000;60000;2221.48;39645.11;0;0
280500;49500;49500;5812.39;74637.15;0;0
346500;0;0;28711.73;341823.21;0;0
407000;44550;0;5788.4;92083.07;1;0
159500;55000;60000;9437.6;98619.03;0;0
473000;55000;58000;11471.74;137154.68;0;0
159500;55000;55000;10972.45;112350.81;0;0
355298;66000;69000;34384.31;603438.45;0;0
338798;44000;47000;4446.55;83374.43;0;1
258500;49500;49500;9895.59;174882.63;0;0
264000;49500;0;5876.7;152658.77;0;0
264000;49500;0;10917.28;267240.51;0;0
209000;22660;22660;10413.75;122382.34;0;0
209000;22660;0;8444.48;81456.28;0;0
96525;0;0;10405.79;42210.79;0;0
297000;22660;0;15634.19;199683.89;0;0
470250;22000;25000;13083.45;186889.54;0;0
385000;55000;55000;2199.28;41603.41;0;0
628651;35361;95500;23860.55;253681.8;0;0
253000;0;0;8479.55;90228.22;0;0
220000;77000;80000;8075.77;120336.76;0;1
324867;33000;36000;14754.08;291811.76;0;0
387201;27500;0;17996.38;372213.29;0;0
423500;27500;61694;38751.84;508145.43;0;0
264000;49500;52500;26151.24;477390.59;0;1
264000;49500;52500;11870.07;144118.47;0;0
354567;27500;27500;5607.8;101716.13;0;0
346500;0;0;16003.11;251798.02;0;0
412500;27500;30500;32179.99;430143.3;0;1
412500;27500;0;15867.45;207030.62;0;1
165000;11551;0;1211.54;19720.78;1;1
433950;0;0;16855.79;165384.54;0;0
282333;16501;0;4154.21;80860.06;3;0
456500;66000;69000;3203.04;61426.26;0;0
308000;33000;36000;4983.34;118385.95;0;0
368500;27500;27500;30442.83;396832.56;0;1
509300;66000;0;8591.25;134498.79;1;0
440000;75397;104028;20061.16;308641.47;14;0
264000;49500;0;9097.25;148301.8;0;0
264000;49986;49500;22633.77;439352.07;3;0
440000;49500;52500;22814.75;195839.48;0;0
285266;82628;62017;33933.88;174899.8;14;0
407000;151800;154800;28290.62;327400.52;0;0
264000;49500;52500;10022.94;192045.99;0;0
476300;89140;0;19314.91;287664.03;20;1
264000;61800;70807;2139.73;46083.39;23;0
346500;0;0;13298.81;278989.5;0;0
368867;0;5396;1981.97;32496;0;0
264000;55000;55000;7569.75;139380.02;0;0
437800;26308;43603;7040.19;33157.99;0;0
429000;33000;33000;9415.92;222883.36;0;1
338798;66000;69000;23491.87;294469.33;0;0
396000;55000;58000;5062.61;74135.06;18;0
456500;66000;69000;6840.44;126495.09;0;0
412500;55000;76250;18690.7;276774.37;0;0
282701;52803;49500;7815.35;57743.52;4;0
653400;55000;55000;73876.22;648678.56;0;0
297000;57352;58641;18872.14;201209.46;10;0
302500;49500;49500;12268.06;175340.85;0;0
275000;44000;44000;18537.73;266011.92;0;0
379500;55000;58000;23969.73;103947.86;0;0
476300;66000;69000;10532.38;223054.42;0;1
415067;217388;265243;8145.15;114508.02;49;0
214500;61739;52500;11726.09;109539.2;6;1
368500;22000;0;20947.59;357451.03;0;0
286000;22000;25000;7275.15;42784.64;0;0
346500;0;0;16280.47;190214.2;0;0
346500;0;0;8169.12;122921.52;0;0
374000;60500;0;26430.73;206663.84;0;0
346500;0;0;18582.78;330554.35;0;0
357500;0;0;14876.28;186426.09;0;0
264000;49500;52500;26359.48;510202.17;0;0
346500;0;0;11546.2;218723.76;0;1
264000;49500;33340;18161.67;360558.81;0;0
349433;0;0;17945.26;269523.84;0;0
621500;27500;15969;14572.93;183216.66;0;0
264000;49500;0;16294.3;173998.5;0;0
477033;0;0;8289.35;94970.72;0;0
282333;16501;0;9549.99;58601.23;1;0
346500;22660;25660;11871.89;203905.01;0;1
506000;66000;66000;13384.35;212768.3;0;0
418000;55000;0;35165.6;614902.78;0;0
363000;49500;52500;15016.11;319706.97;0;0
264000;49500;0;24742.72;390018.22;0;0
0;0;0;0;0;0;0
275000;44000;57750;33940.51;433378.65;0;1
374000;49500;52500;12171.26;236992.61;0;0
346500;0;0;10197.53;148166.05;0;0
286000;55000;58000;30826.85;492238.2;0;0
434500;0;0;13583.13;281267.76;0;0
511500;55000;58000;4769.7;57551.08;0;0
335500;27500;27500;32093.21;341515.71;0;0
335500;27500;30500;11686.39;161150.89;0;1
0;0;0;0;0;0;1
367034;50099;68250;10408.34;154630.39;0;1
445500;27500;30500;11382.64;254962.63;0;1
399667;42901;0;15653.35;333816;0;0
346500;0;0;8342.98;170594.37;0;1
264000;49500;0;3735.77;78075.27;0;0
467500;55000;55000;12356.87;255024.7;0;0
473000;55000;0;8125.02;173468.7;0;0
363000;0;0;14193.02;370419.11;0;1
439633;22000;25000;9185.15;223941.9;0;0
308000;33000;33000;16425.05;275614.24;0;0
429000;33000;33000;10509.88;235591.84;0;0
330000;33000;33000;39866.65;553255.23;0;1
517000;33000;36000;11816.5;316440.1;0;1
308000;55000;0;6403.38;67700.13;0;0
258500;49500;52500;8053.99;132054.33;0;0
418000;33000;33000;24242.86;314445.77;0;0
275000;0;0;23950.41;311987.82;0;1
335500;66000;69000;12808.66;175815.97;0;0
280500;49500;0;2982.9;94852.14;0;0
379500;49500;52500;14116.85;293603.03;0;0
429000;33000;75000;13214.65;340449.55;0;1
308000;33000;33000;13289.3;280591.65;0;0
401500;27500;0;10931.67;110023.45;0;0
437067;0;0;9762.66;237799.82;0;0
357500;0;0;15968.46;191679.39;0;1
494267;0;0;12909.59;261131.56;0;0
522500;66338;66676;16057.94;230541.63;1;0
181500;31570;41255;5600.48;65098.9;0;0
319000;33000;36000;8034.06;178964.54;0;0
478500;55000;58000;3772.22;67751.82;0;0
423500;55000;55000;4222.14;130059.95;0;0
415617;45697;0;12693.08;143933.72;0;0
27500;674652;0;17689.71;144380.04;30;0
220000;49500;0;9897.14;104231.85;0;1
698500;146300;0;16825.85;125024.09;1;0
165000;31570;31570;2951.95;23517.36;0;0
374000;55000;58000;7812.68;86272.87;0;1
443300;44000;47000;679.6;4132.24;0;1
423500;151800;154800;973.82;22269.87;0;1
264000;52544;65469;11028.19;161700.2;4;0
176000;31570;31570;9757.41;110177.12;0;0
335500;31570;31570;27602.17;706606.1;0;0
421850;22000;22000;9663.41;186528.97;13;0
379500;34375;33000;16825.81;235681.4;1;0
459800;75299;73319;18265.67;274127.04;4;0
0;49500;78000;0;0;0;1
355298;362038;320661;2780.18;47948.4;290;0
720500;106962;136320;36943.91;340990.92;13;0
357500;22000;39250;20550.33;252762.24;0;1
818767;66000;77537;2017.99;45591.34;1;0
687500;55000;55000;35120.03;381288.93;0;0
828300;66000;66000;5010.5;94587.73;0;0
280500;49500;52500;8192.59;181241.13;0;0
459800;94067;270741;859.25;16018.2;12;0
504900;33000;33000;36229.92;527321.2;0;0
564300;71408;0;43586.62;534095.08;11;0
432300;44000;0;11273.91;197100.35;0;0
346500;0;0;20472.02;244464.86;0;0
451000;80804;27511;38270.15;529170.8;17;0
329451;33001;0;4986.23;78544.65;0;0
264000;49500;49500;1059.53;26469.02;0;0
332933;27500;30500;14548.5;307323.46;0;0
346500;0;0;13384.73;37978.83;0;1
264000;49500;49500;23191.18;129971.64;0;0
264000;74197;73833;32812.36;444023.87;12;0
264000;49500;52500;10011.81;125798.8;0;0
264000;49500;0;6511.4;143850.79;0;0
82500;0;0;158.68;3616.8;1;1
264000;49500;0;6204.21;106580.07;0;0
264000;49500;49500;4418.54;123278.24;0;0
264000;49500;16041;21029.59;349484.82;0;1
264000;49500;0;4680.74;84238.25;0;1
286000;16500;0;6960.49;109628.32;0;0
412500;27500;888;15810.05;187860.31;1;0
610500;66000;66000;3700.17;57321.39;0;0
275000;44000;0;24989.77;254156.64;0;0
0;0;0;0;0;0;1
280500;49500;49500;8593.28;203381.35;0;0
346500;0;0;2672.4;54562.48;0;1
264000;49500;49500;17059.25;266911.7;0;0
297000;66000;82500;10909.44;187653.29;0;1
110000;32329;31570;17181.29;119274.64;1;0
335500;27500;30500;35416.3;520828.59;0;0
335500;28601;35292;6941.3;127918.44;1;0
335500;27500;0;16608.07;149205.81;0;0
902000;154301;0;18427.75;340858.87;31;0
368500;27500;30500;11897.23;212817.06;2;0
363000;44000;44000;40002.61;546650.34;0;0
264000;49500;52500;14726.26;238500.82;0;0
346500;0;0;15293.73;270217.22;0;0
368500;27500;30500;37694.37;300862.99;0;0
368500;0;0;12974.3;286431.86;0;0
412500;27500;31290;34590.25;612820.5;0;1
371250;0;0;27598.73;347471.31;0;1
335500;27500;30500;22516.65;254729.64;0;1
401500;22660;0;7050.26;90022;0;1
891000;69593;101638;26520.93;308629.72;10;0
198000;22660;22660;7040.72;67230.68;0;0
3283500;55000;61000;3540.26;54314.27;0;0
429000;33000;33000;69744.38;983888.91;0;0
346500;0;0;581.19;9327.34;0;0
264000;22660;0;12714.83;83623.61;0;0
1069750;42240;42240;118852.85;1101057.79;0;0
308000;33000;0;11866.38;163634.61;4;0
476300;66000;69000;36914.42;235723.79;0;0
264000;60064;0;1002.85;18581.06;93;0
335500;27500;0;8428.11;78343.28;0;1
335500;27500;27500;6557.32;119603.35;0;0
253000;22000;0;10058.47;178991.73;0;0
260333;11551;0;2124.2;32467.78;1;0
374000;49500;68750;21101.82;452157.88;0;0
189887;0;0;1955.2;16894.04;0;0
418000;33000;33000;14573.54;205942.12;0;0
418000;33000;33000;20508.82;408297.81;0;0
346500;0;0;21801.88;282292.57;0;0
363000;49500;52500;11243.49;143895.23;0;1
346500;0;0;10281.36;122964.71;0;0
357134;49500;52500;20210.71;264648.51;0;1
346500;0;0;12499.71;211347.23;0;1
346500;0;0;14867.22;302680.44;0;0
296083;0;0;1615.01;12079.13;0;1
346500;0;0;10685.87;177456.24;0;0
346500;0;0;15842.23;397786.52;0;0
341000;29700;0;15859.51;155349.31;1;0
269500;55000;55000;1125.59;11499.63;0;0
412500;55000;97500;4641.13;32706.76;0;1
363000;55000;58000;10234.32;157491.52;0;0
451000;22000;22000;91718.96;1074332;0;0
324500;33000;33000;16158.34;312296.53;0;1
319000;44000;0;4706.45;5104.17;0;0
264000;49500;52500;10098.61;169588.22;0;1
0;33000;64000;0;0;0;1
264000;60581;63809;17503.68;207565.01;4;0
264000;49500;63750;3509.53;42751.09;0;1
550733;44000;0;5499.91;67837.51;0;0
533500;55000;0;24894.94;292071.9;0;0
264000;49500;52500;23893.45;190590.76;0;0
264000;49500;28549;4065.15;55764.02;0;1
313500;66000;69000;45630.56;731472.87;0;0
159500;0;0;2694.09;35193.46;0;0
346500;0;0;25369.23;449082.31;0;0
511500;27500;27500;53564.76;769121.85;0;0
302500;22660;0;11748.54;101449.28;0;0
253000;22660;27052;13326.64;247950.3;0;0
489500;22000;22000;14945.37;319739.7;0;0
264000;44000;0;26929.34;412014.09;0;0
363000;49500;67266;19172.82;131455.14;0;0
423498;55000;0;17625.02;118364.98;0;1
319000;11000;14000;14982.47;110410.56;0;0
335500;27500;0;5415.14;151315.2;2;0
368500;27500;30500;42989.65;498507.2;0;0
164816;0;0;69.78;958;1;0
357500;0;0;6833.21;66038.41;0;0
264000;49500;63750;19004.37;418348.09;0;0
341000;29700;0;1839.7;19839.99;0;0
264000;49500;78000;2057;41344;0;0
264000;49500;0;54375.69;312130.92;0;0
522500;0;0;10639.47;118874.44;0;0
525800;22000;25000;32862.05;433573.74;0;0
346500;0;0;9774.26;160946.13;0;0
363000;0;0;16310.74;246592.98;0;0
264000;49500;52500;18238.77;206533.75;0;1
335500;27500;30500;14357.58;367376.67;0;1
1149500;121000;126500;19286.19;247551.33;1;0
231000;56100;58000;1713.25;11609.89;5;0
176000;31570;0;7747.8;92190.69;0;0
500867;80932;69000;12241.06;159290.83;4;0
225500;31570;39570;4522.48;26909.98;0;1
374000;66000;86000;18915.93;174992.73;1;0
324500;128370;131370;12523.74;238855.82;0;0
484000;163185;151800;10328.7;133318.49;16;0
341000;22000;0;18956.15;351730.67;0;0
280500;55000;58000;7790.64;75465.09;0;0
363000;0;0;17385.49;283242.6;0;0
297000;73154;0;21438.05;217237.36;20;0
346500;0;0;39880.63;351106.2;0;0
335500;28600;0;6528.12;119310.94;3;0
346500;0;0;13504.2;121743.92;0;0
308000;33000;36000;30302.66;371323.59;0;0
368500;27500;30500;11346.67;173118.17;0;0
335500;27500;44000;13487.44;163688.74;0;0
335500;27500;27500;9100;114982.99;0;0
280500;49500;0;14038.1;279487.32;0;0
363000;49500;52500;27712.35;446680.09;0;1
269500;44000;47000;7864.97;98788.77;0;1
308000;134986;0;676;5009.14;58;0
264000;49500;52500;41291.21;514726.42;0;0
377300;27500;27500;5052.99;87111.11;0;0
368500;27500;0;71119.44;882074.74;0;0
363000;49500;0;41589.45;477309.03;0;1
368500;27500;30500;20567.16;313309.86;0;0
609767;0;0;51232.87;413976.22;0;0
434500;27500;27500;19631.52;443667.86;0;0
264000;49500;0;18257.75;311404.86;0;1
346500;0;0;9170.91;248584.48;0;1
0;27500;30500;3.03;3.01;0;1
335500;27500;30500;1062.5;24944.36;0;0
412500;27500;0;12122.67;142315.76;0;1
451183;0;0;16668.01;227025.33;0;0
346500;0;0;24192.29;452655.57;0;0
335500;46796;0;14806.17;166504.39;10;0
346500;0;0;25786.83;356707.97;0;0
357500;27500;45000;10287.84;193431.17;0;1
412500;27500;30500;51691.92;623856.69;0;1
341000;22000;11516;7225.39;53843.98;0;0
298468;12834;0;5308.49;117390.54;1;0
82500;0;0;2619.32;17556.81;1;0
323400;151800;154800;10442.9;175014.61;0;0
462000;55000;58000;23992.8;407545.56;0;0
401500;55588;0;14173.38;300746.43;4;0
374000;55000;81199;3436.65;46653.38;2;0
264000;49500;0;25673.99;314369.15;0;0
220000;77000;154000;12979.79;66943.78;0;0
297000;31570;34570;3634.36;48610.45;0;0
319000;22660;0;7054.88;39394.77;0;1
306900;148500;0;9499.35;189354.67;52;0
459800;66000;0;22488.52;241396.56;0;0
275000;0;0;17806.11;324677.47;0;0
385000;0;0;38758.13;715071.87;0;1
660000;55000;0;4384.59;60626.87;1;0
291500;31570;31570;11279.61;82795.89;0;0
350900;31570;0;16810.43;329611.82;0;0
176000;97315;96463;7696.9;74063.46;18;0
522500;66000;0;24081.53;183968.85;0;0
357500;22000;25000;17222.41;333179.58;0;0
236500;31570;0;8496.77;93611.29;0;0
346500;0;0;18011.97;312242.11;0;0
280500;44000;58750;14731.88;151018.39;0;0
165000;31570;0;6598.38;73548.88;0;0
258500;0;0;5589.63;16788.76;0;0
616000;31570;31570;17195.24;390066.47;0;0
462000;0;0;23029.69;340195.72;0;1
825000;66000;0;38457.22;608460.19;0;0
264000;49500;49500;16705.86;268480.67;0;0
346500;0;0;18185.1;416040.46;0;0
264000;49500;49500;14001.49;351262.32;0;0
264000;49500;52500;2405.82;41700.89;0;0
440000;49500;52500;24147.39;537015.44;0;0
286000;49500;49500;2446.2;47085.72;0;0
803000;49500;49500;6176.04;83903.92;0;0
192500;31570;33055;18691.51;283850.7;0;0
225500;33688;46695;3086.58;10761.54;6;1
242000;22000;0;18928.77;290135.21;0;0
280500;128370;128370;17870.4;60271.76;0;0
225500;11000;21750;12851.88;115679.87;0;0
385000;55000;58000;2704.32;55085.97;0;0
407000;55000;55338;14795.29;128646.03;5;0
165000;84617;92934;4613.51;25522.54;4;0
187000;33000;33000;6591.59;96767.54;0;1
264000;0;0;8727.8;169311.72;0;0
360251;66000;69000;13741.37;253065.68;0;0
264000;49500;52500;7862.32;161712.98;0;1
264000;49500;78000;10052.28;173304.31;0;0
456500;31570;0;20096.71;291523.27;0;0
341000;22000;25000;7358.94;102855;0;0
258500;44000;0;10386.52;178948.42;0;0
275000;49500;52500;4829.48;34564.49;0;0
302500;59808;72771;5419;117340.55;3;0
286000;44000;47000;28237.08;308342.56;0;1
214500;0;0;22390.13;164160.56;0;0
231000;31570;0;7966.02;95489;0;0
181500;44415;38209;3104.04;20084.32;10;1
165000;120534;109475;19378.99;165468.1;10;0
192500;66000;77750;16482.29;94797.8;0;0
478500;0;0;9522.84;213797.8;0;0
247500;89870;0;23502.19;240385.75;0;0
456500;0;0;34419.76;371058.38;0;0
264000;49500;52500;10694.03;156596.7;0;0
264000;49500;52500;18606.69;295293;0;0
371617;49500;49500;3962.28;50244.01;0;0
830500;341055;0;20092.9;319969.33;39;0
363000;55000;0;25359.64;381569.29;0;0
385000;0;0;11417.74;293789.97;0;0
225500;31570;0;2080.43;11260.05;0;0
225500;31570;31570;11176.54;102577.88;0;0
319000;24706;22000;14262.9;140339.59;1;0
891000;22660;0;4898.93;88747.93;0;0
660000;55000;0;13793.81;190043.32;0;0
341000;44158;35289;13078.97;216131.23;13;0
308000;33000;36000;15741.38;209880.86;0;0
242000;66000;65608;12936.94;325090.73;0;0
357500;0;0;6582.85;87797.39;0;0
456500;66000;66000;27747.38;314835.07;0;0
253000;22000;0;4486.24;138726.93;0;0
294433;49500;63750;21214.48;258001.25;0;0
346500;0;0;17869.2;325763.56;0;0
363733;49500;52500;13549.04;258798.63;0;1
220000;55000;55000;654.25;5038.8;0;0
214500;22660;22660;357.32;2894.49;0;0
341000;22000;38500;40539.11;700967.2;0;0
275000;44000;47000;26718.5;482343.76;0;0
275000;0;0;23976.33;485245.49;0;0
561000;33000;36000;15021.39;177203.32;0;0
354567;27500;30500;9635.81;98195.38;0;0
380233;0;0;8496.18;82788;0;1
220000;55000;55000;62492.27;360884.89;0;0
264000;49500;52500;13151.8;189610.25;0;1
